name,version,category,keywords,decscription,url,moduleName
infernal,ctr-v1.1.2-1-deb_cv1,Bioinformatics,Biocontainer,The infernal package,https//hub.docker.com/r/biocontainers/infernal,infernal/ctr-v1.1.2-1-deb_cv1
infernal,ctr-1.1.2--h470a237_1,Bioinformatics,Biocontainer,The infernal package,https//quay.io/repository/biocontainers/infernal,infernal/ctr-1.1.2--h470a237_1
infernal,ctr-1.1.2--h14c3975_2,Bioinformatics,Biocontainer,The infernal package,https//quay.io/repository/biocontainers/infernal,infernal/ctr-1.1.2--h14c3975_2
fastdnaml,ctr-v1.2.2-11b1-deb_cv1,Bioinformatics,Biocontainer,The fastdnaml package,https//hub.docker.com/r/biocontainers/fastdnaml,fastdnaml/ctr-v1.2.2-11b1-deb_cv1
r-optparse,ctr-1.3.0--r3.2.2_1,Bioinformatics,Biocontainer,The r-optparse package,https//quay.io/repository/biocontainers/r-optparse,r-optparse/ctr-1.3.0--r3.2.2_1
r-optparse,ctr-1.3.0--r3.3.1_1,Bioinformatics,Biocontainer,The r-optparse package,https//quay.io/repository/biocontainers/r-optparse,r-optparse/ctr-1.3.0--r3.3.1_1
r-optparse,ctr-1.3.2--r3.3.1_0,Bioinformatics,Biocontainer,The r-optparse package,https//quay.io/repository/biocontainers/r-optparse,r-optparse/ctr-1.3.2--r3.3.1_0
r-optparse,ctr-1.3.2--r3.3.2_0,Bioinformatics,Biocontainer,The r-optparse package,https//quay.io/repository/biocontainers/r-optparse,r-optparse/ctr-1.3.2--r3.3.2_0
kinsimriboswitch,ctr-0.3--pl526r341ha0399c4_0,Bioinformatics,Biocontainer,The kinsimriboswitch package,https//quay.io/repository/biocontainers/kinsimriboswitch,kinsimriboswitch/ctr-0.3--pl526r341ha0399c4_0
r-fastqcr,ctr-0.1.0--r341_0,Bioinformatics,Biocontainer,The r-fastqcr package,https//quay.io/repository/biocontainers/r-fastqcr,r-fastqcr/ctr-0.1.0--r341_0
r-fastqcr,ctr-0.1.0--r351h6115d3f_2,Bioinformatics,Biocontainer,The r-fastqcr package,https//quay.io/repository/biocontainers/r-fastqcr,r-fastqcr/ctr-0.1.0--r351h6115d3f_2
r-fastqcr,ctr-0.1.0--r351h6115d3f_1,Bioinformatics,Biocontainer,The r-fastqcr package,https//quay.io/repository/biocontainers/r-fastqcr,r-fastqcr/ctr-0.1.0--r351h6115d3f_1
r-fastqcr,ctr-0.1.0--r341h6115d3f_1,Bioinformatics,Biocontainer,The r-fastqcr package,https//quay.io/repository/biocontainers/r-fastqcr,r-fastqcr/ctr-0.1.0--r341h6115d3f_1
r-fastqcr,ctr-0.1.0--r351_0,Bioinformatics,Biocontainer,The r-fastqcr package,https//quay.io/repository/biocontainers/r-fastqcr,r-fastqcr/ctr-0.1.0--r351_0
platypus-variant,ctr-0.8.1.1--py27h18118b2_2,Bioinformatics,Biocontainer,The platypus-variant package,https//quay.io/repository/biocontainers/platypus-variant,platypus-variant/ctr-0.8.1.1--py27h18118b2_2
platypus-variant,ctr-0.8.1.1--py27hdbffeaa_3,Bioinformatics,Biocontainer,The platypus-variant package,https//quay.io/repository/biocontainers/platypus-variant,platypus-variant/ctr-0.8.1.1--py27hdbffeaa_3
platypus-variant,ctr-0.8.1.1--htslib1.6_0,Bioinformatics,Biocontainer,The platypus-variant package,https//quay.io/repository/biocontainers/platypus-variant,platypus-variant/ctr-0.8.1.1--htslib1.6_0
platypus-variant,ctr-0.8.1.1--htslib1.7_1,Bioinformatics,Biocontainer,The platypus-variant package,https//quay.io/repository/biocontainers/platypus-variant,platypus-variant/ctr-0.8.1.1--htslib1.7_1
platypus-variant,ctr-0.8.1.1--htslib1.5_0,Bioinformatics,Biocontainer,The platypus-variant package,https//quay.io/repository/biocontainers/platypus-variant,platypus-variant/ctr-0.8.1.1--htslib1.5_0
platypus-variant,ctr-0.8.1--py27_1,Bioinformatics,Biocontainer,The platypus-variant package,https//quay.io/repository/biocontainers/platypus-variant,platypus-variant/ctr-0.8.1--py27_1
platypus-variant,ctr-0.8.1--py27_0,Bioinformatics,Biocontainer,The platypus-variant package,https//quay.io/repository/biocontainers/platypus-variant,platypus-variant/ctr-0.8.1--py27_0
valet,ctr-1.0--py27pl5.22.0r3.4.1_0,Bioinformatics,Biocontainer,The valet package,https//quay.io/repository/biocontainers/valet,valet/ctr-1.0--py27pl5.22.0r3.4.1_0
seqan-dev,ctr-v1.4.2dfsg-2-deb_cv1,Bioinformatics,Biocontainer,The seqan-dev package,https//hub.docker.com/r/biocontainers/seqan-dev,seqan-dev/ctr-v1.4.2dfsg-2-deb_cv1
ucsc-bedpileups,ctr-366--h5eb252a_0,Bioinformatics,Biocontainer,The ucsc-bedpileups package,https//quay.io/repository/biocontainers/ucsc-bedpileups,ucsc-bedpileups/ctr-366--h5eb252a_0
ucsc-bedpileups,ctr-357--0,Bioinformatics,Biocontainer,The ucsc-bedpileups package,https//quay.io/repository/biocontainers/ucsc-bedpileups,ucsc-bedpileups/ctr-357--0
ucsc-bedpileups,ctr-357--1,Bioinformatics,Biocontainer,The ucsc-bedpileups package,https//quay.io/repository/biocontainers/ucsc-bedpileups,ucsc-bedpileups/ctr-357--1
ucsc-bedpileups,ctr-324--0,Bioinformatics,Biocontainer,The ucsc-bedpileups package,https//quay.io/repository/biocontainers/ucsc-bedpileups,ucsc-bedpileups/ctr-324--0
ucsc-bedpileups,ctr-332--0,Bioinformatics,Biocontainer,The ucsc-bedpileups package,https//quay.io/repository/biocontainers/ucsc-bedpileups,ucsc-bedpileups/ctr-332--0
ucsc-bedgeneparts,ctr-366--h5eb252a_0,Bioinformatics,Biocontainer,The ucsc-bedgeneparts package,https//quay.io/repository/biocontainers/ucsc-bedgeneparts,ucsc-bedgeneparts/ctr-366--h5eb252a_0
ucsc-bedgeneparts,ctr-357--0,Bioinformatics,Biocontainer,The ucsc-bedgeneparts package,https//quay.io/repository/biocontainers/ucsc-bedgeneparts,ucsc-bedgeneparts/ctr-357--0
ucsc-bedgeneparts,ctr-357--1,Bioinformatics,Biocontainer,The ucsc-bedgeneparts package,https//quay.io/repository/biocontainers/ucsc-bedgeneparts,ucsc-bedgeneparts/ctr-357--1
ucsc-bedgeneparts,ctr-324--0,Bioinformatics,Biocontainer,The ucsc-bedgeneparts package,https//quay.io/repository/biocontainers/ucsc-bedgeneparts,ucsc-bedgeneparts/ctr-324--0
ucsc-bedgeneparts,ctr-332--0,Bioinformatics,Biocontainer,The ucsc-bedgeneparts package,https//quay.io/repository/biocontainers/ucsc-bedgeneparts,ucsc-bedgeneparts/ctr-332--0
repeatmasker,ctr-4.0.6--pl5.22.0_9,Genome annotation,Sequence analysis,A program that screens DNA sequences for interspersed repeats and low complexity DNA sequences. The output of the program is a detailed annotation of the repeats that are present in the query sequence as well as a modified version of the query sequence in which all the annotated repeats have been masked default replaced by Ns.,https//quay.io/repository/biocontainers/repeatmasker,repeatmasker/ctr-4.0.6--pl5.22.0_9
repeatmasker,ctr-4.0.6--pl5.22.0_8,Genome annotation,Sequence analysis,A program that screens DNA sequences for interspersed repeats and low complexity DNA sequences. The output of the program is a detailed annotation of the repeats that are present in the query sequence as well as a modified version of the query sequence in which all the annotated repeats have been masked default replaced by Ns.,https//quay.io/repository/biocontainers/repeatmasker,repeatmasker/ctr-4.0.6--pl5.22.0_8
repeatmasker,ctr-4.0.8--pl526_13,Genome annotation,Sequence analysis,A program that screens DNA sequences for interspersed repeats and low complexity DNA sequences. The output of the program is a detailed annotation of the repeats that are present in the query sequence as well as a modified version of the query sequence in which all the annotated repeats have been masked default replaced by Ns.,https//quay.io/repository/biocontainers/repeatmasker,repeatmasker/ctr-4.0.8--pl526_13
repeatmasker,ctr-4.0.6--4,Genome annotation,Sequence analysis,A program that screens DNA sequences for interspersed repeats and low complexity DNA sequences. The output of the program is a detailed annotation of the repeats that are present in the query sequence as well as a modified version of the query sequence in which all the annotated repeats have been masked default replaced by Ns.,https//quay.io/repository/biocontainers/repeatmasker,repeatmasker/ctr-4.0.6--4
repeatmasker,ctr-4.0.7--pl526_13,Genome annotation,Sequence analysis,A program that screens DNA sequences for interspersed repeats and low complexity DNA sequences. The output of the program is a detailed annotation of the repeats that are present in the query sequence as well as a modified version of the query sequence in which all the annotated repeats have been masked default replaced by Ns.,https//quay.io/repository/biocontainers/repeatmasker,repeatmasker/ctr-4.0.7--pl526_13
repeatmasker,ctr-4.0.7--pl5.22.0_10,Genome annotation,Sequence analysis,A program that screens DNA sequences for interspersed repeats and low complexity DNA sequences. The output of the program is a detailed annotation of the repeats that are present in the query sequence as well as a modified version of the query sequence in which all the annotated repeats have been masked default replaced by Ns.,https//quay.io/repository/biocontainers/repeatmasker,repeatmasker/ctr-4.0.7--pl5.22.0_10
repeatmasker,ctr-4.0.7--pl5.22.0_11,Genome annotation,Sequence analysis,A program that screens DNA sequences for interspersed repeats and low complexity DNA sequences. The output of the program is a detailed annotation of the repeats that are present in the query sequence as well as a modified version of the query sequence in which all the annotated repeats have been masked default replaced by Ns.,https//quay.io/repository/biocontainers/repeatmasker,repeatmasker/ctr-4.0.7--pl5.22.0_11
repeatmasker,ctr-4.0.6--pl5.22.0_10,Genome annotation,Sequence analysis,A program that screens DNA sequences for interspersed repeats and low complexity DNA sequences. The output of the program is a detailed annotation of the repeats that are present in the query sequence as well as a modified version of the query sequence in which all the annotated repeats have been masked default replaced by Ns.,https//quay.io/repository/biocontainers/repeatmasker,repeatmasker/ctr-4.0.6--pl5.22.0_10
sphinx-argparse,ctr-0.1.15--py36_0,Bioinformatics,Biocontainer,The sphinx-argparse package,https//quay.io/repository/biocontainers/sphinx-argparse,sphinx-argparse/ctr-0.1.15--py36_0
embassy-domainatrix,ctr-v0.1.660-1-deb_cv1,Bioinformatics,Biocontainer,The embassy-domainatrix package,https//hub.docker.com/r/biocontainers/embassy-domainatrix,embassy-domainatrix/ctr-v0.1.660-1-deb_cv1
ucsc-bedintersect,ctr-366--h5eb252a_0,Bioinformatics,Biocontainer,The ucsc-bedintersect package,https//quay.io/repository/biocontainers/ucsc-bedintersect,ucsc-bedintersect/ctr-366--h5eb252a_0
ucsc-bedintersect,ctr-357--0,Bioinformatics,Biocontainer,The ucsc-bedintersect package,https//quay.io/repository/biocontainers/ucsc-bedintersect,ucsc-bedintersect/ctr-357--0
ucsc-bedintersect,ctr-357--1,Bioinformatics,Biocontainer,The ucsc-bedintersect package,https//quay.io/repository/biocontainers/ucsc-bedintersect,ucsc-bedintersect/ctr-357--1
ucsc-bedintersect,ctr-324--0,Bioinformatics,Biocontainer,The ucsc-bedintersect package,https//quay.io/repository/biocontainers/ucsc-bedintersect,ucsc-bedintersect/ctr-324--0
ucsc-bedintersect,ctr-332--0,Bioinformatics,Biocontainer,The ucsc-bedintersect package,https//quay.io/repository/biocontainers/ucsc-bedintersect,ucsc-bedintersect/ctr-332--0
mobster,ctr-0.2.1--py35_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster,mobster/ctr-0.2.1--py35_0
mobster,ctr-0.2.3.1--py36_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster,mobster/ctr-0.2.3.1--py36_0
mobster,ctr-0.2.2--py34_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster,mobster/ctr-0.2.2--py34_0
mobster,ctr-0.2.4.1--py36_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster,mobster/ctr-0.2.4.1--py36_0
mobster,ctr-0.2.2--py36_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster,mobster/ctr-0.2.2--py36_0
mobster,ctr-0.2.2--py36_1,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster,mobster/ctr-0.2.2--py36_1
mobster,ctr-0.2.1--py34_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster,mobster/ctr-0.2.1--py34_0
mobster,ctr-0.2.3.1--py35_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster,mobster/ctr-0.2.3.1--py35_0
mobster,ctr-0.2.4.1--py35_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster,mobster/ctr-0.2.4.1--py35_0
mobster,ctr-0.2.2--py35_1,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster,mobster/ctr-0.2.2--py35_1
mobster,ctr-0.2.2--py35_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster,mobster/ctr-0.2.2--py35_0
mobster,ctr-0.2.1--py27_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster,mobster/ctr-0.2.1--py27_0
mobster,ctr-0.2.4.1--1,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster,mobster/ctr-0.2.4.1--1
mobster,ctr-0.2.3.1--py27_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster,mobster/ctr-0.2.3.1--py27_0
mobster,ctr-0.2.4.1--py27_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster,mobster/ctr-0.2.4.1--py27_0
mobster,ctr-0.2.2--py27_1,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster,mobster/ctr-0.2.2--py27_1
