name,version,category,keywords,decscription,url
repeatmasker,ctr-4.0.6--pl5.22.0_8,Genome annotation,Sequence analysis,A program that screens DNA sequences for interspersed repeats and low complexity DNA sequences. The output of the program is a detailed annotation of the repeats that are present in the query sequence as well as a modified version of the query sequence in which all the annotated repeats have been masked default replaced by Ns.,https//quay.io/repository/biocontainers/repeatmasker
repeatmasker,ctr-4.0.8--pl526_13,Genome annotation,Sequence analysis,A program that screens DNA sequences for interspersed repeats and low complexity DNA sequences. The output of the program is a detailed annotation of the repeats that are present in the query sequence as well as a modified version of the query sequence in which all the annotated repeats have been masked default replaced by Ns.,https//quay.io/repository/biocontainers/repeatmasker
repeatmasker,ctr-4.0.6--4,Genome annotation,Sequence analysis,A program that screens DNA sequences for interspersed repeats and low complexity DNA sequences. The output of the program is a detailed annotation of the repeats that are present in the query sequence as well as a modified version of the query sequence in which all the annotated repeats have been masked default replaced by Ns.,https//quay.io/repository/biocontainers/repeatmasker
repeatmasker,ctr-4.0.7--pl526_13,Genome annotation,Sequence analysis,A program that screens DNA sequences for interspersed repeats and low complexity DNA sequences. The output of the program is a detailed annotation of the repeats that are present in the query sequence as well as a modified version of the query sequence in which all the annotated repeats have been masked default replaced by Ns.,https//quay.io/repository/biocontainers/repeatmasker
repeatmasker,ctr-4.0.7--pl5.22.0_10,Genome annotation,Sequence analysis,A program that screens DNA sequences for interspersed repeats and low complexity DNA sequences. The output of the program is a detailed annotation of the repeats that are present in the query sequence as well as a modified version of the query sequence in which all the annotated repeats have been masked default replaced by Ns.,https//quay.io/repository/biocontainers/repeatmasker
repeatmasker,ctr-4.0.7--pl5.22.0_11,Genome annotation,Sequence analysis,A program that screens DNA sequences for interspersed repeats and low complexity DNA sequences. The output of the program is a detailed annotation of the repeats that are present in the query sequence as well as a modified version of the query sequence in which all the annotated repeats have been masked default replaced by Ns.,https//quay.io/repository/biocontainers/repeatmasker
repeatmasker,ctr-4.0.6--pl5.22.0_10,Genome annotation,Sequence analysis,A program that screens DNA sequences for interspersed repeats and low complexity DNA sequences. The output of the program is a detailed annotation of the repeats that are present in the query sequence as well as a modified version of the query sequence in which all the annotated repeats have been masked default replaced by Ns.,https//quay.io/repository/biocontainers/repeatmasker
sphinx-argparse,ctr-0.1.15--py36_0,Bioinformatics,Biocontainer,The sphinx-argparse package,https//quay.io/repository/biocontainers/sphinx-argparse
embassy-domainatrix,ctr-v0.1.660-1-deb_cv1,Bioinformatics,Biocontainer,The embassy-domainatrix package,https//hub.docker.com/r/biocontainers/embassy-domainatrix
ucsc-bedintersect,ctr-366--h5eb252a_0,Bioinformatics,Biocontainer,The ucsc-bedintersect package,https//quay.io/repository/biocontainers/ucsc-bedintersect
ucsc-bedintersect,ctr-357--0,Bioinformatics,Biocontainer,The ucsc-bedintersect package,https//quay.io/repository/biocontainers/ucsc-bedintersect
ucsc-bedintersect,ctr-357--1,Bioinformatics,Biocontainer,The ucsc-bedintersect package,https//quay.io/repository/biocontainers/ucsc-bedintersect
ucsc-bedintersect,ctr-324--0,Bioinformatics,Biocontainer,The ucsc-bedintersect package,https//quay.io/repository/biocontainers/ucsc-bedintersect
ucsc-bedintersect,ctr-332--0,Bioinformatics,Biocontainer,The ucsc-bedintersect package,https//quay.io/repository/biocontainers/ucsc-bedintersect
mobster,ctr-0.2.1--py35_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster
mobster,ctr-0.2.3.1--py36_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster
mobster,ctr-0.2.2--py34_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster
mobster,ctr-0.2.4.1--py36_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster
mobster,ctr-0.2.2--py36_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster
mobster,ctr-0.2.2--py36_1,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster
mobster,ctr-0.2.1--py34_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster
mobster,ctr-0.2.3.1--py35_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster
mobster,ctr-0.2.4.1--py35_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster
mobster,ctr-0.2.2--py35_1,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster
mobster,ctr-0.2.2--py35_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster
mobster,ctr-0.2.1--py27_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster
mobster,ctr-0.2.4.1--1,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster
mobster,ctr-0.2.3.1--py27_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster
mobster,ctr-0.2.4.1--py27_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster
mobster,ctr-0.2.2--py27_1,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster
mobster,ctr-0.2.2--py27_0,Sequence feature detection,DNA,Used to detect novel non-reference Mobile Element Insertion MEI events in BAM files and uses both a discordant read pair method and a split-read method.,https//quay.io/repository/biocontainers/mobster
ucsc-pslmappostchain,ctr-366--hdd26221_0,Bioinformatics,Biocontainer,The ucsc-pslmappostchain package,https//quay.io/repository/biocontainers/ucsc-pslmappostchain
ucsc-pslmappostchain,ctr-366--h5eb252a_0,Bioinformatics,Biocontainer,The ucsc-pslmappostchain package,https//quay.io/repository/biocontainers/ucsc-pslmappostchain
ucsc-pslmappostchain,ctr-357--0,Bioinformatics,Biocontainer,The ucsc-pslmappostchain package,https//quay.io/repository/biocontainers/ucsc-pslmappostchain
ucsc-pslmappostchain,ctr-357--1,Bioinformatics,Biocontainer,The ucsc-pslmappostchain package,https//quay.io/repository/biocontainers/ucsc-pslmappostchain
metaquant,ctr-0.1.2--py36_0,Bioinformatics,Biocontainer,The metaquant package,https//quay.io/repository/biocontainers/metaquant
metaquant,ctr-0.1.2--py35_0,Bioinformatics,Biocontainer,The metaquant package,https//quay.io/repository/biocontainers/metaquant
nanoraw,ctr-0.5--py27r341hc700fe4_1,Bioinformatics,Biocontainer,The nanoraw package,https//quay.io/repository/biocontainers/nanoraw
nanoraw,ctr-0.4.1--py27r3.3.2_0,Bioinformatics,Biocontainer,The nanoraw package,https//quay.io/repository/biocontainers/nanoraw
nanoraw,ctr-0.3.1--py27r3.3.2_0,Bioinformatics,Biocontainer,The nanoraw package,https//quay.io/repository/biocontainers/nanoraw
nanoraw,ctr-0.4.1--py27r3.3.1_0,Bioinformatics,Biocontainer,The nanoraw package,https//quay.io/repository/biocontainers/nanoraw
nanoraw,ctr-0.3.1--py27r3.3.1_0,Bioinformatics,Biocontainer,The nanoraw package,https//quay.io/repository/biocontainers/nanoraw
nanoraw,ctr-0.5--py27r3.3.2_0,Bioinformatics,Biocontainer,The nanoraw package,https//quay.io/repository/biocontainers/nanoraw
nanoraw,ctr-0.2--py27r3.3.1_0,Bioinformatics,Biocontainer,The nanoraw package,https//quay.io/repository/biocontainers/nanoraw
nanoraw,ctr-0.4.2--py27r3.3.2_0,Bioinformatics,Biocontainer,The nanoraw package,https//quay.io/repository/biocontainers/nanoraw
nanoraw,ctr-0.5--py27r3.4.1_0,Bioinformatics,Biocontainer,The nanoraw package,https//quay.io/repository/biocontainers/nanoraw
ucsc-cell-browser,ctr-0.4.35--py_0,Bioinformatics,Biocontainer,The ucsc-cell-browser package,https//quay.io/repository/biocontainers/ucsc-cell-browser
ucsc-cell-browser,ctr-0.4.38--py_0,Bioinformatics,Biocontainer,The ucsc-cell-browser package,https//quay.io/repository/biocontainers/ucsc-cell-browser
ucsc-cell-browser,ctr-0.4.23--py_0,Bioinformatics,Biocontainer,The ucsc-cell-browser package,https//quay.io/repository/biocontainers/ucsc-cell-browser
ucsc-cell-browser,ctr-0.4.23--py_1,Bioinformatics,Biocontainer,The ucsc-cell-browser package,https//quay.io/repository/biocontainers/ucsc-cell-browser
ucsc-hgloadchain,ctr-366--h5eb252a_0,Bioinformatics,Biocontainer,The ucsc-hgloadchain package,https//quay.io/repository/biocontainers/ucsc-hgloadchain
ucsc-hgloadchain,ctr-357--0,Bioinformatics,Biocontainer,The ucsc-hgloadchain package,https//quay.io/repository/biocontainers/ucsc-hgloadchain
ucsc-hgloadchain,ctr-357--1,Bioinformatics,Biocontainer,The ucsc-hgloadchain package,https//quay.io/repository/biocontainers/ucsc-hgloadchain
ucsc-hgloadchain,ctr-324--0,Bioinformatics,Biocontainer,The ucsc-hgloadchain package,https//quay.io/repository/biocontainers/ucsc-hgloadchain
calour,ctr-2018.10.1--py_0,Bioinformatics,Biocontainer,The calour package,https//quay.io/repository/biocontainers/calour
git-lfs,ctr-1.5.2--0,Bioinformatics,Biocontainer,The git-lfs package,https//quay.io/repository/biocontainers/git-lfs
ucsc-chainsplit,ctr-366--h5eb252a_0,Bioinformatics,Biocontainer,The ucsc-chainsplit package,https//quay.io/repository/biocontainers/ucsc-chainsplit
ucsc-chainsplit,ctr-357--0,Bioinformatics,Biocontainer,The ucsc-chainsplit package,https//quay.io/repository/biocontainers/ucsc-chainsplit
ucsc-chainsplit,ctr-357--1,Bioinformatics,Biocontainer,The ucsc-chainsplit package,https//quay.io/repository/biocontainers/ucsc-chainsplit
ucsc-chainsplit,ctr-324--0,Bioinformatics,Biocontainer,The ucsc-chainsplit package,https//quay.io/repository/biocontainers/ucsc-chainsplit
ucsc-chainsplit,ctr-332--0,Bioinformatics,Biocontainer,The ucsc-chainsplit package,https//quay.io/repository/biocontainers/ucsc-chainsplit
seqmap,ctr-1.0.13--h2d50403_0,DNA mapping,Mapping,SeqMap is a tool for mapping large amount of short sequences to the genome.,https//quay.io/repository/biocontainers/seqmap
circexplorer,ctr-1.1.10--py27_3,Bioinformatics,Biocontainer,The circexplorer package,https//quay.io/repository/biocontainers/circexplorer
circexplorer,ctr-1.1.10--py27_2,Bioinformatics,Biocontainer,The circexplorer package,https//quay.io/repository/biocontainers/circexplorer
circexplorer,ctr-1.1.10--py35_0,Bioinformatics,Biocontainer,The circexplorer package,https//quay.io/repository/biocontainers/circexplorer
circexplorer,ctr-0.1--py35_1,Bioinformatics,Biocontainer,The circexplorer package,https//quay.io/repository/biocontainers/circexplorer
circexplorer,ctr-1.1.9--py35_0,Bioinformatics,Biocontainer,The circexplorer package,https//quay.io/repository/biocontainers/circexplorer
ucsc-genepredhisto,ctr-366--h5eb252a_0,Bioinformatics,Biocontainer,The ucsc-genepredhisto package,https//quay.io/repository/biocontainers/ucsc-genepredhisto
